Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,1,Habait Hayehudi,Yahadut Hatora,Balad,Hadash Taal,2,3,4,5,Tziyonut Detit,6,7,8,9,10,Hamahane Hamamlahti,ך,Yisrael Beytenu,Likud,Meretz,11,12,13,14,15,16,Raam,Yesh Atid,17,18,19,20,21,22,23,24,25,Shas,26
99,98587,?,9999,606,3,26,3,12,5,57,44,0,0,0,0,115,0,2,0,0,0,41,2,26,141,18,0,0,0,1,1,0,15,74,0,2,0,0,1,0,0,0,0,17,0
99,98591,?,9999,783,2,49,5,11,25,10,12,0,0,0,0,99,0,6,0,0,1,105,0,24,202,21,0,1,0,0,0,0,8,147,6,3,0,0,0,0,0,0,0,46,0
99,98592,?,9999,602,12,19,2,6,23,10,9,0,0,0,0,58,0,1,0,0,0,30,1,163,114,15,0,0,0,0,0,0,18,73,1,2,0,0,0,0,1,1,0,42,1
99,98593,?,9999,401,7,20,4,5,6,9,5,0,0,0,0,17,1,0,0,0,0,53,0,34,98,15,0,1,0,1,1,0,10,89,0,1,0,1,0,0,0,1,0,22,0
99,98594,?,9999,604,2,30,3,9,27,7,4,0,0,0,0,103,0,5,0,0,2,69,0,12,149,17,0,0,0,0,1,0,6,97,0,4,0,0,0,0,0,2,0,55,0
99,98595,?,9999,609,15,31,1,6,27,13,9,0,0,0,0,63,1,4,1,0,0,44,0,61,155,23,0,2,0,0,0,0,14,87,0,0,0,0,0,0,2,3,0,47,0
99,98596,?,9999,602,4,21,6,7,38,3,5,0,0,0,0,108,0,0,0,0,0,51,0,20,178,9,0,0,0,0,0,0,3,87,0,4,0,0,0,0,0,3,0,55,0
99,98597,?,9999,602,8,30,4,1,18,5,9,0,0,0,1,65,0,3,1,0,0,46,0,88,131,16,0,0,0,0,1,0,7,125,0,1,1,0,0,0,1,0,0,40,0
99,98598,?,9999,402,4,40,0,1,8,6,8,0,0,0,0,43,0,2,0,0,0,39,0,20,80,23,1,0,0,0,0,0,5,96,0,2,0,0,0,1,0,3,0,20,0
99,98599,?,9999,599,6,36,2,9,26,8,14,0,0,0,0,108,0,3,0,0,0,62,0,22,139,23,0,1,0,0,0,0,18,85,1,3,0,0,0,0,0,3,0,30,0
99,98600,?,9999,603,5,32,3,11,16,4,2,0,0,0,0,109,0,1,0,0,0,61,0,25,150,22,0,0,0,0,0,0,1,106,0,5,0,0,0,0,0,2,0,48,0
99,98601,?,9999,599,2,19,4,8,13,11,10,0,0,0,0,102,0,3,0,0,0,57,0,12,158,16,0,0,0,0,0,0,63,76,0,2,0,0,0,0,0,0,0,43,0
99,98602,?,9999,601,2,34,4,5,34,5,3,0,0,0,0,101,0,3,0,0,0,74,0,16,116,23,0,0,0,0,0,0,0,130,0,2,0,0,0,0,0,6,0,43,0
99,98603,?,9999,552,4,30,1,10,13,16,18,0,0,0,0,91,0,4,0,0,0,46,0,11,125,15,0,0,0,0,0,0,21,82,1,1,0,2,0,0,0,1,0,60,0
99,98604,?,9999,612,7,42,4,5,15,5,6,0,0,0,0,50,0,2,0,0,0,86,1,34,124,34,0,0,0,0,0,0,5,165,0,0,0,0,0,0,0,2,0,25,0
99,98605,?,9999,599,8,51,4,9,7,16,14,0,0,0,0,55,0,1,0,0,0,58,1,46,101,49,0,0,0,0,0,0,12,124,0,4,0,1,0,0,0,6,0,32,0
99,98606,?,9999,612,3,47,4,6,9,22,12,0,0,0,0,32,0,0,0,0,0,61,2,32,127,49,0,1,0,0,0,1,10,168,1,4,0,0,0,1,0,0,0,20,0
99,98607,?,9999,598,6,42,6,12,8,0,4,1,0,0,0,90,0,0,0,0,0,83,0,13,166,20,0,0,0,0,0,0,1,116,2,2,0,0,0,0,0,1,1,23,1
99,98608,?,9999,602,5,23,3,8,23,3,5,0,0,0,0,87,0,4,0,0,0,49,0,31,168,9,1,1,0,0,0,1,10,90,0,0,0,0,0,0,0,1,0,79,1
99,98609,?,9999,614,11,30,2,7,20,20,18,0,0,0,0,61,0,2,0,0,0,42,0,18,180,23,0,1,0,0,0,0,33,95,1,0,1,0,0,1,1,2,0,44,1
99,98610,?,9999,605,8,27,1,6,8,39,18,0,0,0,0,30,0,2,0,0,0,33,0,103,106,30,0,0,0,0,1,0,12,146,0,2,0,0,0,1,0,1,2,25,4
99,98611,?,9999,591,4,27,3,4,67,3,2,0,0,0,0,78,0,5,0,0,0,57,0,14,147,14,0,0,0,0,0,0,2,74,0,4,0,0,0,0,0,2,0,84,0
99,98612,?,9999,497,5,32,0,4,22,7,51,0,0,0,0,42,0,0,0,0,0,43,0,11,63,14,0,1,2,0,1,0,18,138,0,0,0,0,0,0,0,0,0,43,0
99,98613,?,9999,500,10,38,7,5,7,17,10,0,0,0,0,66,2,5,0,0,0,60,0,15,114,12,0,0,0,0,0,0,10,94,0,2,0,0,0,0,0,1,0,24,1
99,98614,?,9999,590,11,7,5,9,7,11,18,0,0,0,0,107,0,2,0,0,0,45,0,44,153,12,0,0,0,0,0,0,47,82,0,2,0,0,0,1,0,2,0,24,1
99,98615,?,9999,602,7,12,0,4,22,22,11,0,0,0,0,39,0,1,0,0,0,28,1,187,104,8,0,0,0,1,0,1,26,83,0,0,0,0,0,0,4,0,0,41,0
99,98616,?,9999,601,6,22,12,4,2,2,2,0,0,0,0,118,1,7,0,0,0,69,0,20,174,17,0,0,0,0,0,0,10,102,2,2,0,0,0,0,0,1,0,28,0
99,98617,?,9999,600,5,22,3,8,14,32,30,0,0,0,0,92,0,2,0,0,0,52,0,11,129,16,0,0,0,0,0,0,49,64,0,5,0,2,0,0,1,2,0,61,0
99,98618,?,9999,602,5,30,8,3,15,11,14,1,0,0,0,100,0,3,0,0,0,63,0,27,165,12,0,0,0,0,0,0,10,96,1,4,0,0,0,0,0,1,0,33,0
99,98619,?,9999,713,7,32,5,8,13,25,30,0,0,0,0,129,0,1,1,0,0,77,0,33,137,40,0,0,0,0,0,0,30,93,0,2,0,0,0,0,1,1,0,48,0
99,98620,?,9999,605,6,23,4,18,19,6,8,0,0,0,0,126,1,2,0,0,0,72,0,12,152,11,0,0,0,0,0,0,8,76,0,1,0,0,0,0,0,2,0,58,0
99,98621,?,9999,601,20,20,4,11,17,15,25,0,0,0,0,55,0,1,0,0,0,47,0,29,157,16,0,0,0,2,2,0,50,78,0,2,0,0,0,1,0,6,0,43,0
99,98622,?,9999,402,4,35,2,5,4,3,17,0,0,0,0,24,0,3,0,0,0,36,0,39,82,36,0,0,0,0,0,0,7,87,0,2,0,1,0,0,0,1,0,14,0
99,98623,?,9999,590,4,27,1,2,20,10,15,0,1,0,0,43,0,2,0,0,1,35,0,142,120,22,0,0,0,0,0,0,21,88,1,1,0,0,1,0,0,1,0,29,3
99,98624,?,9999,603,4,24,4,6,47,3,3,0,0,0,0,91,0,4,0,0,0,49,0,19,152,15,0,0,1,0,1,0,2,107,0,6,0,0,0,0,0,1,0,64,0
99,98625,?,9999,573,5,38,2,7,32,27,17,0,0,0,0,64,0,4,0,0,0,61,0,24,132,21,0,0,0,0,2,0,12,94,0,2,1,0,0,0,0,1,0,27,0
99,98626,?,9999,595,3,34,3,3,22,0,0,0,0,0,0,99,0,6,0,0,0,73,0,12,155,21,0,0,0,0,0,0,0,111,0,2,0,0,0,0,0,3,0,48,0
99,98627,?,9999,588,7,11,1,2,20,8,7,0,0,0,0,52,0,0,0,0,0,27,1,135,179,16,0,1,0,0,0,0,11,77,1,0,0,0,0,0,0,3,0,29,0
99,98628,?,9999,597,7,36,0,6,18,2,9,0,0,0,0,59,0,3,0,0,0,59,0,66,118,15,0,0,0,0,0,0,6,155,2,2,0,1,0,0,2,1,0,30,0
99,98629,?,9999,618,3,25,11,7,26,2,3,0,0,0,0,87,0,3,0,0,0,77,0,20,166,17,0,1,0,0,0,0,4,104,0,4,0,0,0,0,1,2,0,54,1
99,98630,?,9999,401,6,24,5,5,19,17,21,0,1,0,0,37,0,1,0,0,0,37,0,10,80,22,1,0,0,0,0,0,17,72,0,1,0,0,1,0,1,2,0,20,1
99,98631,?,9999,606,4,49,6,4,27,16,13,0,0,0,0,60,0,3,0,0,0,67,0,33,113,41,0,0,0,0,0,0,9,121,1,1,0,1,0,0,0,5,0,32,0
99,98632,?,9999,605,4,23,0,12,12,26,33,0,0,0,0,93,0,9,0,0,0,51,1,15,154,29,0,0,0,0,0,0,28,72,0,3,0,0,0,0,0,8,0,32,0
99,98633,?,9999,599,1,57,14,11,13,15,12,0,0,0,0,70,0,5,0,0,0,79,1,22,91,35,0,0,0,0,0,0,7,137,2,1,0,0,0,0,0,3,1,22,0
99,98634,?,9999,600,4,40,1,7,7,31,18,0,0,0,0,98,0,2,0,0,0,67,0,19,121,29,0,0,0,0,0,0,23,92,3,1,0,0,0,0,0,0,0,37,0
99,98635,?,9999,594,15,32,2,6,6,17,15,0,0,0,0,72,0,7,0,0,0,69,0,26,111,34,0,0,0,0,0,0,8,155,1,1,1,0,0,0,0,0,0,16,0
99,98636,?,9999,592,6,31,3,6,7,23,16,0,0,0,0,91,0,5,0,0,0,57,0,17,134,22,0,1,0,0,1,0,29,97,0,1,0,0,0,0,1,2,1,41,0
99,98637,?,9999,598,6,27,2,11,16,27,22,0,0,0,0,77,0,1,0,0,0,55,0,47,156,14,0,2,0,0,0,0,10,67,0,1,0,0,0,0,0,1,0,56,0
99,98638,?,9999,600,4,33,1,7,5,33,20,0,0,0,0,94,0,2,0,0,0,73,0,21,118,22,0,0,0,0,0,0,37,88,0,2,0,0,0,0,0,7,0,33,0
99,98639,?,9999,597,6,32,2,7,18,15,17,0,0,0,0,89,0,1,0,0,0,44,1,25,140,24,0,0,0,0,0,0,15,90,1,1,0,1,0,0,0,4,0,64,0
99,98640,?,9999,539,7,13,1,6,39,2,4,0,0,0,0,42,0,0,1,0,0,38,0,142,105,6,0,0,0,1,0,0,7,86,0,0,0,0,1,1,0,2,0,34,1
99,98641,?,9999,252,2,8,2,1,3,18,7,0,0,0,0,33,0,2,0,0,0,24,0,3,61,13,0,0,0,0,1,0,14,40,1,2,0,0,0,0,0,1,0,15,1
99,98642,?,9999,600,2,34,1,7,7,13,17,0,0,0,0,100,0,3,0,0,0,55,0,50,148,10,0,0,0,0,0,0,31,67,1,2,0,0,0,0,0,4,1,47,0
99,98643,?,9999,600,2,27,1,9,7,4,4,0,0,0,0,90,0,1,1,0,0,66,0,19,129,32,0,0,0,0,0,0,62,101,1,1,0,1,0,0,0,0,0,42,0
99,98644,?,9999,596,2,41,4,11,21,17,19,0,0,0,0,86,0,2,0,0,0,64,0,23,129,21,0,0,0,1,1,0,30,81,1,0,0,0,0,1,0,1,1,39,0
99,98645,?,9999,587,0,44,1,10,13,20,17,0,0,0,0,81,0,5,0,0,0,56,1,22,107,27,0,0,0,0,0,0,8,128,1,1,0,0,0,0,1,2,0,41,1
99,98646,?,9999,592,7,18,0,4,10,8,5,0,0,0,0,32,1,2,0,0,1,29,0,235,97,15,1,0,0,0,0,0,11,91,1,1,1,0,0,1,1,1,0,17,2
99,98647,?,9999,604,2,47,8,8,6,7,8,0,0,1,0,41,0,2,0,0,0,59,1,123,99,29,0,0,0,1,1,0,4,129,0,3,0,1,0,0,0,1,0,23,0
99,98648,?,9999,590,2,26,3,7,17,11,7,0,0,0,0,103,0,1,0,0,0,75,0,20,143,16,0,0,0,0,0,0,36,68,0,1,0,0,0,0,0,2,0,52,0
99,98649,?,9999,594,3,33,4,7,17,14,13,0,0,0,0,100,0,3,0,0,0,50,0,28,136,17,0,0,0,0,0,0,27,92,0,6,0,0,0,0,0,2,0,41,1
99,98650,?,9999,597,6,21,3,2,15,42,26,0,0,0,0,117,0,2,0,0,0,40,1,15,114,15,0,0,0,0,0,0,24,70,0,2,0,0,0,0,0,3,1,78,0
99,98651,?,9999,200,1,13,3,0,7,2,3,0,0,0,0,23,0,1,0,0,0,15,0,18,61,3,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,1,0,22,0
99,98653,?,9999,200,8,12,0,2,9,2,6,0,0,0,0,20,0,0,0,0,0,19,0,6,44,8,1,0,0,0,0,0,5,35,0,4,0,0,0,0,0,0,1,18,0
99,98654,?,9999,248,2,15,1,8,4,3,3,0,0,0,0,26,0,0,0,0,0,26,0,12,68,9,0,1,0,0,0,0,6,33,0,0,0,0,0,0,0,2,0,28,1
99,98655,?,9999,306,6,19,1,7,32,10,7,0,0,0,0,39,0,1,0,1,0,15,0,29,58,8,0,2,0,0,0,0,3,37,0,1,1,0,0,0,0,0,1,28,0
99,98656,?,9999,200,2,10,2,5,10,1,3,0,1,0,0,28,0,1,0,0,0,16,0,20,45,4,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,1,16,0
99,98657,?,9999,587,3,27,4,9,7,32,34,0,0,0,0,78,0,5,0,1,0,52,1,19,120,13,0,0,0,0,0,0,34,111,1,1,0,0,0,1,0,7,0,26,1
99,98658,?,9999,606,2,58,2,3,5,15,16,0,0,0,0,70,0,0,0,0,0,64,0,25,116,53,0,0,0,0,0,0,4,128,0,1,1,1,0,0,0,4,0,38,0
99,98659,?,9999,600,2,54,2,12,10,13,10,0,0,0,0,85,0,2,0,0,0,66,0,31,110,29,0,0,0,0,0,0,3,130,1,4,0,0,0,0,0,2,0,33,1
99,98660,?,9999,567,1,48,7,6,12,12,15,0,0,0,0,75,1,2,0,0,0,50,0,16,128,30,0,0,0,0,0,0,10,95,1,0,0,0,0,0,0,6,0,52,0
99,98661,?,9999,200,4,10,1,1,7,1,4,0,0,0,0,20,0,0,0,0,0,17,0,21,62,4,0,0,0,0,0,0,1,26,0,0,1,1,0,0,0,0,0,19,0
99,98668,?,9999,200,3,11,0,4,8,3,1,0,0,0,0,25,1,0,0,1,0,17,0,9,44,5,0,1,0,0,0,0,1,49,1,0,1,0,0,0,0,1,0,14,0
99,98669,?,9999,200,2,4,0,4,7,5,2,1,0,0,0,21,0,1,0,0,0,15,0,31,50,5,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,16,1
99,98670,?,9999,195,3,13,1,6,5,0,2,0,0,0,0,31,0,2,0,0,0,20,0,9,38,7,0,1,0,0,0,0,1,33,0,1,0,1,0,0,0,1,0,19,1
99,98701,?,9999,599,8,17,3,12,52,7,10,0,0,0,0,121,0,1,1,0,0,36,0,75,99,19,0,0,0,0,0,0,3,64,0,2,0,1,1,0,0,1,0,65,1
99,98702,?,9999,599,12,20,0,4,14,18,37,0,0,0,0,38,0,1,0,0,0,35,0,123,124,20,0,0,0,1,0,0,22,105,0,0,0,1,0,0,0,3,0,19,2
99,98703,?,9999,604,5,23,3,21,73,16,6,0,0,0,0,137,0,2,0,0,0,46,0,5,102,20,0,0,0,0,0,0,7,41,2,1,1,0,0,0,0,3,0,90,0
99,98704,?,9999,600,9,22,5,19,24,7,6,0,0,0,0,97,0,2,0,0,0,30,1,139,105,8,0,0,0,0,0,2,7,73,1,0,0,1,0,0,0,2,0,39,1
99,98705,?,9999,620,2,17,2,19,122,1,5,0,0,0,0,157,0,1,0,0,0,29,0,16,83,9,0,0,0,0,0,0,6,33,0,1,0,0,0,0,0,2,0,115,0
99,98706,?,9999,604,1,17,8,14,74,2,10,0,0,0,0,150,0,5,0,0,0,51,0,11,100,16,0,0,0,0,1,0,1,48,0,4,0,0,0,0,0,0,0,90,1
99,98707,?,9999,599,8,21,5,12,40,9,9,0,0,0,0,121,1,3,0,0,0,36,0,76,109,13,0,0,0,0,0,0,13,72,0,1,0,2,0,0,2,3,0,42,1
99,98708,?,9999,616,4,11,6,13,51,7,12,0,0,0,0,172,1,5,0,0,0,49,0,37,129,5,0,0,0,0,0,0,8,57,0,2,0,0,0,0,0,3,0,44,0
99,98709,?,9999,598,0,21,4,19,28,5,4,0,0,0,0,155,1,1,0,0,0,67,0,12,116,14,0,0,0,1,1,0,4,74,1,0,0,0,0,0,0,1,0,69,0
99,98710,?,9999,601,1,16,1,14,33,1,8,0,0,0,0,170,0,2,0,0,0,49,0,20,125,12,0,0,0,0,0,0,4,79,1,0,0,0,0,0,0,0,0,65,0
99,98711,?,9999,602,3,14,2,12,50,6,4,0,0,0,0,126,0,5,0,0,0,64,1,38,121,15,0,0,0,1,0,0,5,76,1,0,0,0,0,1,0,0,0,57,0
99,98712,?,9999,592,6,27,2,12,64,8,2,0,0,0,0,142,0,1,0,0,0,47,0,8,105,11,0,0,0,1,0,0,5,66,1,0,0,0,1,0,1,0,0,82,0
99,98713,?,9999,603,4,45,4,11,11,12,4,0,0,0,0,67,0,1,0,0,0,77,1,44,112,36,1,0,0,0,0,2,5,116,0,2,0,1,0,0,1,4,0,42,0
99,98714,?,9999,603,3,18,3,15,83,3,3,0,0,0,0,171,1,4,0,0,0,39,0,10,104,10,0,0,0,0,0,0,1,67,1,3,0,0,0,0,0,0,0,64,0
99,98715,?,9999,600,1,46,5,12,13,3,13,0,0,0,0,60,2,2,0,0,0,77,0,25,126,33,0,0,0,0,0,1,4,144,0,2,0,0,0,0,0,2,0,29,0
99,98716,?,9999,601,0,48,7,11,52,17,17,0,0,0,0,56,0,2,0,0,0,73,0,12,66,44,0,0,0,0,0,0,4,120,1,2,0,0,0,0,0,0,0,69,0
99,98717,?,9999,601,5,35,2,10,16,29,26,2,0,0,0,122,0,5,0,0,1,51,0,23,126,23,0,0,0,0,0,0,26,66,0,1,0,0,0,1,0,2,0,28,1
99,98718,?,9999,602,2,68,7,8,14,9,12,0,0,0,0,36,0,2,0,0,0,65,0,35,101,52,0,0,0,0,0,0,2,175,0,2,0,0,0,0,0,1,0,11,0
99,98719,?,9999,603,6,66,9,6,4,6,12,0,0,0,0,63,0,6,0,0,0,72,0,22,82,49,0,0,0,0,0,0,2,160,0,5,0,1,0,0,0,2,0,29,1
99,98720,?,9999,599,3,46,6,7,43,13,14,0,0,0,0,75,0,2,0,0,0,58,0,12,120,35,0,0,0,1,0,0,12,102,0,2,0,0,0,0,0,0,1,47,0
99,98721,?,9999,646,2,63,4,11,10,10,19,0,0,1,0,110,0,8,0,0,0,76,0,20,83,35,0,0,0,0,1,0,24,130,0,1,0,0,0,1,0,0,0,37,0
99,98722,?,9999,597,3,39,3,9,13,25,23,0,0,0,0,68,0,2,0,0,0,54,0,32,110,26,1,1,0,0,0,0,8,141,0,0,0,0,0,0,1,0,0,38,0
99,98723,?,9999,575,4,47,2,1,49,9,10,0,0,0,0,84,0,1,0,0,0,58,0,19,103,34,0,0,0,0,0,0,3,106,2,2,0,0,0,0,0,2,0,39,0
99,98724,?,9999,600,6,46,5,4,7,13,6,0,0,1,0,52,0,4,0,0,0,79,0,37,108,29,0,0,0,0,0,0,6,172,0,3,1,1,0,1,0,1,0,18,0
99,98725,?,9999,604,3,62,6,11,15,22,20,0,0,0,0,62,1,2,0,0,0,73,0,16,100,33,0,0,0,1,0,0,14,124,0,0,1,0,0,0,0,0,0,38,0
99,98726,?,9999,605,10,27,3,7,15,11,18,1,0,0,0,76,1,3,1,0,0,47,4,96,126,12,0,1,0,0,1,0,19,71,0,4,1,0,0,1,0,1,0,47,1
99,98727,?,9999,600,1,47,4,9,13,10,10,0,0,0,0,100,0,5,0,0,0,66,0,14,110,39,0,0,0,0,0,0,5,126,0,3,0,0,0,0,0,0,0,38,0
99,98728,?,9999,600,1,57,5,9,10,3,2,0,0,0,0,56,0,1,0,0,0,85,1,20,119,38,0,0,0,0,0,0,3,160,0,4,0,0,0,0,0,0,0,25,1
99,98729,?,9999,593,5,36,0,10,10,14,9,0,0,0,0,82,0,4,0,0,0,67,1,21,130,33,0,0,0,0,0,0,7,123,0,3,0,0,0,1,0,1,0,36,0
99,98730,?,9999,599,3,46,3,5,15,24,22,0,0,0,0,49,0,4,0,0,0,48,0,26,99,44,0,0,0,0,1,1,5,167,0,0,0,1,0,0,0,2,0,34,0
99,98731,?,9999,595,3,69,9,5,9,12,8,0,0,0,0,42,0,1,0,0,0,76,0,25,94,47,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,1,1,29,0
99,98732,?,9999,600,1,54,6,12,46,5,9,0,0,1,0,67,0,1,0,0,0,58,0,26,121,31,0,0,0,0,0,0,3,99,1,3,0,0,0,0,0,1,0,54,1
99,98733,?,9999,599,2,37,0,12,7,17,19,0,0,0,0,124,0,4,0,0,0,63,0,15,109,30,0,0,0,0,0,0,21,113,1,2,0,1,0,0,0,2,0,20,0
99,98734,?,9999,589,9,38,3,10,30,28,15,0,0,0,0,60,0,2,0,0,0,57,1,24,112,26,0,0,0,0,0,0,6,101,1,3,0,0,0,0,0,2,0,61,0
99,98735,?,9999,603,5,31,2,9,17,10,7,0,0,0,0,130,0,0,0,0,0,61,0,23,142,27,0,0,0,0,0,0,6,88,0,5,0,0,0,0,1,1,0,37,1
99,98736,?,9999,602,1,54,6,8,9,18,14,0,0,0,0,42,1,3,0,1,0,86,0,19,75,48,0,0,0,0,0,1,8,192,0,1,0,0,0,0,0,4,0,11,0
99,98737,?,9999,599,2,37,5,11,13,21,24,0,0,0,0,72,0,4,0,0,0,63,0,21,121,31,0,0,0,1,1,0,6,114,1,0,0,0,0,0,0,3,0,48,0
99,98738,?,9999,600,3,75,5,4,3,10,5,0,0,0,0,34,0,2,0,0,0,81,0,30,96,45,0,1,0,0,0,0,16,161,0,1,0,0,0,0,0,3,0,24,1
99,98739,?,9999,600,7,47,1,9,7,11,8,0,0,0,0,42,0,2,0,0,0,84,0,27,124,39,0,0,0,0,0,0,7,143,1,4,0,0,0,0,0,6,0,31,0
99,98740,?,9999,605,2,77,7,7,9,17,22,0,0,0,0,41,0,3,0,0,0,83,0,20,83,53,0,0,0,0,0,0,5,158,0,2,0,1,0,0,0,0,0,14,1
99,98741,?,9999,597,2,46,8,23,20,8,4,0,0,0,0,100,0,4,0,1,1,66,0,24,104,24,0,2,0,0,0,0,4,110,0,1,0,0,0,0,1,0,0,43,1
99,98742,?,9999,601,3,70,3,6,21,9,6,0,0,0,0,49,1,5,0,0,0,74,0,19,87,47,0,0,0,0,0,2,5,155,0,2,0,1,0,2,0,2,0,32,0
99,98743,?,9999,600,5,50,5,20,22,5,7,0,0,0,0,77,0,0,0,0,0,70,0,18,108,53,0,0,0,0,0,0,2,126,0,2,0,1,0,0,0,1,0,28,0
99,98744,?,9999,601,5,25,0,9,26,14,16,0,0,0,0,74,0,0,1,0,0,42,0,52,157,22,0,0,0,0,0,0,13,85,0,1,0,0,0,0,1,1,0,57,0
99,98745,?,9999,705,3,52,8,9,23,16,15,0,0,1,0,96,1,5,0,0,0,73,0,25,143,28,0,0,0,0,1,0,20,128,0,3,0,1,0,1,1,3,0,49,0
99,98746,?,9999,607,2,37,2,4,12,14,13,1,0,0,1,70,0,1,0,0,0,82,0,30,141,24,0,0,0,0,1,1,3,129,0,3,1,0,0,0,0,3,0,32,0
99,98747,?,9999,601,4,29,4,11,61,40,32,0,0,0,0,101,0,1,0,0,0,44,0,15,91,17,0,0,0,0,0,0,11,59,0,0,0,0,0,1,0,1,0,79,0
99,98748,?,9999,600,4,53,4,8,10,23,39,0,0,0,0,61,0,3,0,0,0,51,0,15,115,34,0,1,0,0,0,0,10,147,0,1,0,0,0,0,0,2,0,18,1
99,98749,?,9999,598,4,60,6,2,2,18,12,0,0,0,0,39,0,1,0,0,0,92,0,24,87,54,0,0,0,0,0,0,2,183,0,1,0,0,0,0,0,1,0,10,0
99,98750,?,9999,600,4,47,7,19,23,10,15,0,0,0,0,100,0,2,0,0,0,66,0,18,95,50,0,0,0,0,0,0,1,112,1,1,1,1,0,0,0,1,0,26,0
99,98751,?,9999,602,2,44,6,15,31,6,11,0,0,0,1,64,0,1,0,0,0,58,0,72,100,24,0,0,0,0,0,0,4,121,2,4,0,0,0,0,1,4,0,31,0
99,98752,?,9999,600,6,22,0,14,34,13,16,0,0,0,0,118,1,5,0,0,0,38,0,18,135,17,0,0,0,0,1,0,17,93,0,3,0,0,0,0,0,4,0,45,0
99,98753,?,9999,604,10,32,4,9,40,9,12,0,1,0,0,80,0,1,0,0,0,51,0,61,124,17,1,0,0,0,0,0,10,73,0,3,0,0,0,0,0,0,0,65,1
99,98754,?,9999,603,1,66,7,8,7,7,14,0,0,0,0,45,1,1,0,0,0,74,0,21,89,66,0,1,0,0,0,0,3,173,0,4,0,0,0,0,0,4,0,11,0
99,98755,?,9999,619,9,17,2,1,15,16,24,1,0,0,0,33,0,0,0,1,0,57,1,123,139,16,0,0,0,0,2,0,15,95,1,2,0,3,0,1,0,2,0,40,3
99,98756,?,9999,600,7,34,4,16,23,6,15,0,0,0,0,113,0,2,0,0,0,48,2,27,153,19,0,0,0,1,0,0,6,70,0,3,0,1,0,0,0,3,0,47,0
99,98757,?,9999,604,8,26,2,5,27,12,20,0,0,0,0,65,0,0,0,0,0,29,0,49,139,25,0,2,0,0,0,1,50,83,0,2,1,0,0,0,2,1,0,53,2
99,98758,?,9999,601,2,29,2,12,37,7,3,1,0,0,0,115,0,1,0,0,0,51,0,30,172,24,0,0,0,0,0,0,7,61,0,5,0,0,0,0,0,2,0,40,0
99,98759,?,9999,600,5,56,1,8,7,18,17,0,0,0,0,49,0,1,0,0,0,84,0,20,115,47,0,0,0,0,1,0,14,135,0,2,0,1,0,1,0,3,0,15,0
99,98760,?,9999,583,0,42,4,4,29,15,23,0,0,0,0,82,0,2,0,0,0,59,1,15,113,37,0,1,0,1,1,0,9,98,0,1,0,0,0,0,0,3,0,43,0
99,98761,?,9999,600,3,21,4,7,74,9,7,1,0,0,0,100,0,3,0,0,0,65,0,18,132,16,0,0,0,0,0,0,3,63,0,3,0,0,0,0,0,0,0,71,0
99,98762,?,9999,600,5,51,2,8,25,9,16,0,0,1,0,55,0,1,0,0,0,57,0,17,107,49,0,0,0,0,0,0,7,140,0,1,0,0,0,0,0,4,0,45,0
99,98763,?,9999,599,2,69,6,1,5,12,11,0,0,0,0,29,0,1,0,0,0,71,0,22,101,55,0,0,0,0,0,0,2,173,1,3,0,1,0,0,0,3,0,31,0
99,98764,?,9999,577,3,26,2,8,10,17,50,0,0,0,0,71,0,3,1,1,0,41,0,66,97,18,0,1,0,2,0,0,17,97,0,1,0,0,0,0,0,2,0,42,1
99,98765,?,9999,631,5,61,5,6,15,12,11,0,0,0,0,48,0,3,0,0,0,89,0,19,81,54,0,1,0,0,0,0,3,174,0,1,0,0,0,0,0,4,0,38,1
99,98766,?,9999,613,5,62,4,5,4,9,11,0,0,0,0,55,0,0,0,0,0,81,0,20,110,39,0,0,0,0,0,0,5,172,0,1,0,0,0,0,0,2,0,28,0
99,98767,?,9999,602,4,34,5,14,78,19,32,0,0,0,0,84,0,3,0,0,0,22,0,18,98,24,0,0,0,0,0,0,6,57,0,2,0,0,0,0,0,1,0,101,0
99,98768,?,9999,600,4,21,3,10,112,7,8,0,0,0,0,77,0,4,0,0,0,43,0,13,90,12,0,1,0,0,0,0,2,64,2,1,0,0,0,0,0,5,0,121,0
99,98769,?,9999,609,1,38,7,13,21,51,41,0,0,0,0,94,0,5,0,0,0,44,0,15,97,36,0,0,0,0,0,0,13,80,1,2,0,0,0,0,0,0,1,49,0
99,98770,?,9999,601,13,23,3,5,52,63,30,0,0,0,0,51,0,1,0,1,0,27,0,80,63,24,0,1,0,0,0,0,16,75,1,1,1,0,0,1,0,0,0,67,2
99,98771,?,9999,601,10,32,1,9,29,18,17,0,0,0,0,94,0,0,0,0,0,52,0,19,112,20,0,0,1,0,0,0,6,123,0,2,0,0,0,0,0,0,0,55,1
99,98772,?,9999,600,12,23,0,10,15,9,6,0,0,0,1,61,0,2,0,0,0,39,0,96,172,18,0,0,1,0,0,0,8,89,1,0,0,0,0,0,0,1,0,35,1
99,98773,?,9999,605,3,34,5,13,28,17,14,0,0,0,0,90,0,1,0,0,0,58,0,20,130,32,0,0,0,0,0,0,4,89,0,1,0,0,0,0,0,3,0,63,0
